,Общая,Этаж,Срок сдачи,Тип жилья,Цена,Комнат,Район,Линк,Жилая,Кухня,Санузел,Балкон/лоджия,Площадь комнат+ обозначение смежных комнат- обозначение изолированных комнат,Высота потолков,Построен,Ремонт,Вид из окон,Планировка,Отделка
1447,52,5,,Вторичка,2150000,2-комн.,р-н Красноармейский,https://volgograd.cian.ru/sale/flat/244134649/,28,8,,1 лоджия,,,,Косметический,На улицу,Изолированная,
1448,41,4,,Вторичка,2220000,2-комн.,р-н Тракторозаводский,https://volgograd.cian.ru/sale/flat/243607390/,28,6,1 совмещенный,1 балкон,,,,,,,
1449,53,2,,Вторичка,2220000,2-комн.,р-н Дзержинский,https://volgograd.cian.ru/sale/flat/245055274/,28,8,1 раздельный,,,,,,,,
1450,44,5,,Вторичка,2220000,2-комн.,р-н Краснооктябрьский,https://volgograd.cian.ru/sale/flat/246597482/,28,6,1 совмещенный,,,,,,,,
1451,51,8,,Вторичка,2210000,2-комн.,р-н Красноармейский,https://volgograd.cian.ru/sale/flat/244077181/,35,9,1 раздельный,1 балкон,,"2,75 м",,,,,
1452,55,4,,Вторичка,2220000,2-комн.,р-н Тракторозаводский,https://volgograd.cian.ru/sale/flat/227758958/,34,7,1 раздельный,,15-19 м²,3 м,1959,,,Изолированная,
1453,43,5,,Вторичка,2200000,2-комн.,р-н Тракторозаводский,https://volgograd.cian.ru/sale/flat/226483473/,29,6,1 совмещенный,1 балкон,18.4-7.9 м²,"2,5 м",,Евроремонт,Во двор,Смежная,
1454,54,24,2,Новостройка,2249000,2-комн.,р-н Кировский,https://volgograd.cian.ru/sale/flat/219282647/,39,5,1 совмещенный,1 лоджия,,,,,На улицу и двор,,Нет
1455,66,3,1,Новостройка,2200000,2-комн.,р-н Советский,https://volgograd.cian.ru/sale/flat/216361612/,,,1 раздельный,1 лоджия,,,,,,,Нет
1456,44,5,,Вторичка,2260000,2-комн.,р-н Ворошиловский,https://volgograd.cian.ru/sale/flat/228731729/,32,6,1 совмещенный,,,,,Косметический,На улицу и двор,,
1457,52,7,,Вторичка,2270000,2-комн.,р-н Тракторозаводский,https://volgograd.cian.ru/sale/flat/244343359/,28,8,1 раздельный,,,"2,7 м",,,,,
1458,43,1,,Вторичка,2270000,2-комн.,р-н Советский,https://volgograd.cian.ru/sale/flat/245490341/,28,7,1 совмещенный,,,"2,55 м",,,,,
1459,44,4,,Вторичка,2270000,2-комн.,р-н Ворошиловский,https://volgograd.cian.ru/sale/flat/246133397/,28,6,1 совмещенный,,,,,,,,
1460,49,8,,Вторичка,2250000,2-комн.,р-н Советский,https://volgograd.cian.ru/sale/flat/243313617/,29,8,,2 лоджии,,,,,,,
1461,44,2,,Вторичка,2260000,2-комн.,р-н Краснооктябрьский,https://volgograd.cian.ru/sale/flat/232809872/,,6,1 совмещенный,1 балкон,,,,Евроремонт,,,
1462,44,3,,Вторичка,2290000,2-комн.,р-н Тракторозаводский,https://volgograd.cian.ru/sale/flat/245549746/,30,6,1 раздельный,1 балкон,,"2,6 м",,,,,
1463,40,2,,Вторичка,2250000,2-комн.,р-н Центральный,https://volgograd.cian.ru/sale/flat/228038467/,27,6,1 совмещенный,,,"2,55 м",,,,,
1464,51,6,,Вторичка,2260000,2-комн.,р-н Кировский,https://volgograd.cian.ru/sale/flat/243314001/,28,9,1 раздельный,1 лоджия,,"2,75 м",,,,,
1465,50,7,,Вторичка,2250000,2-комн.,р-н Кировский,https://volgograd.cian.ru/sale/flat/230707546/,28,9,1 раздельный,1 лоджия,,"2,75 м",,,,,
1466,41,5,,Вторичка,2270000,2-комн.,р-н Тракторозаводский,https://volgograd.cian.ru/sale/flat/243669012/,28,6,1 совмещенный,,,,,,,,
1467,46,1,,Вторичка,2270000,2-комн.,р-н Краснооктябрьский,https://volgograd.cian.ru/sale/flat/240174529/,31,6,1 раздельный,,,,,,,,
1468,48,3,,Вторичка,2270000,2-комн.,р-н Тракторозаводский,https://volgograd.cian.ru/sale/flat/245021692/,30,6,1 раздельный,1 балкон,,"2,6 м",,,,,
1469,45,1,,Вторичка,2290000,2-комн.,р-н Дзержинский,https://volgograd.cian.ru/sale/flat/232540638/,27,6,1 совмещенный,1 балкон,,"2,6 м",1970,Без ремонта,Во двор,,
1470,48,2,,Вторичка,2260000,2-комн.,р-н Дзержинский,https://volgograd.cian.ru/sale/flat/236942899/,37,6,1 раздельный,1 балкон,,,,Без ремонта,Во двор,,
1471,54,4,,Вторичка,2250000,2-комн.,р-н Красноармейский,https://volgograd.cian.ru/sale/flat/246063030/,29,9,1 раздельный,1 лоджия,17+12 м²,,1988,Косметический,На улицу,,
1472,48,3,,Вторичка,2300000,2-комн.,р-н Дзержинский,https://volgograd.cian.ru/sale/flat/245611765/,30,6,,1 балкон,,,,Без ремонта,Во двор,,
1473,43,5,,Вторичка,2310000,2-комн.,р-н Ворошиловский,https://volgograd.cian.ru/sale/flat/229841412/,,6,1 совмещенный,,,,,Косметический,,,
1474,52,5,,Вторичка,2300000,2-комн.,р-н Центральный,https://volgograd.cian.ru/sale/flat/198635143/,39,6,1 совмещенный,,,,1968,Без ремонта,,,
1475,42,5,,Вторичка,2300000,2-комн.,р-н Краснооктябрьский,https://volgograd.cian.ru/sale/flat/244150738/,30,5,1 совмещенный,1 балкон,,"2,55 м",,,,,
1476,50,6,,Вторичка,2300000,2-комн.,р-н Тракторозаводский,https://volgograd.cian.ru/sale/flat/243607480/,28,8,1 раздельный,1 лоджия,,"2,75 м",,,,,
1477,42,3,,Вторичка,2300000,2-комн.,р-н Дзержинский,https://volgograd.cian.ru/sale/flat/246073664/,26,6,1 совмещенный,1 балкон,,,,,,,
1478,53,23,,Вторичка,2300000,2-комн.,р-н Кировский,https://volgograd.cian.ru/sale/flat/246743358/,37,5,1 раздельный,1 лоджия,,"2,75 м",,,,,
1479,44,3,,Вторичка,2340000,2-комн.,р-н Дзержинский,https://volgograd.cian.ru/sale/flat/230954779/,30,6,1 совмещенный,1 балкон,,"2,6 м",,,,,
1480,56,3,,Вторичка,2320000,2-комн.,р-н Тракторозаводский,https://volgograd.cian.ru/sale/flat/224435442/,33,8,1 раздельный,1 балкон,14-19.4 м²,3 м,,,,Изолированная,
1481,52,6,,Вторичка,2300000,2-комн.,р-н Тракторозаводский,https://volgograd.cian.ru/sale/flat/240590925/,28,8,1 раздельный,1 балкон,,,,Косметический,На улицу,,
1482,40,2,,Вторичка,2300000,2-комн.,р-н Центральный,https://volgograd.cian.ru/sale/flat/243255122/,26,8,1 совмещенный,1 балкон,"16,4-9,6 м²","2,54 м",1961,Косметический,Во двор,Изолированная,
1483,43,5,,Вторичка,2370000,2-комн.,р-н Краснооктябрьский,https://volgograd.cian.ru/sale/flat/245998460/,27,5,,1 балкон,,,,Косметический,Во двор,,
1484,50,8,,Вторичка,2380000,2-комн.,р-н Тракторозаводский,https://volgograd.cian.ru/sale/flat/245999312/,28,8,1 раздельный,1 лоджия,,"2,75 м",,,,,
1485,44,5,,Вторичка,2370000,2-комн.,р-н Центральный,https://volgograd.cian.ru/sale/flat/244077212/,28,6,1 раздельный,,,,,,,,
1486,40,1,,Вторичка,2380000,2-комн.,р-н Краснооктябрьский,https://volgograd.cian.ru/sale/flat/246815730/,28,6,1 совмещенный,,,"2,55 м",,,,,
1487,44,4,,Вторичка,2350000,2-комн.,р-н Советский,https://volgograd.cian.ru/sale/flat/246815147/,28,6,,1 балкон,,,,Косметический,На улицу,,
1488,50,8,,Вторичка,2360000,2-комн.,р-н Кировский,https://volgograd.cian.ru/sale/flat/246657530/,27,8,1 раздельный,1 балкон,,,1983,Косметический,,Изолированная,
1489,44,5,,Вторичка,2350000,2-комн.,р-н Центральный,https://volgograd.cian.ru/sale/flat/245064102/,28,6,,1 балкон,,,,,,,
1490,46,2,,Вторичка,2370000,2-комн.,р-н Ворошиловский,https://volgograd.cian.ru/sale/flat/222096173/,33,6,1 раздельный,,,"2,55 м",,,,,
1491,56,3,,Вторичка,2370000,2-комн.,р-н Тракторозаводский,https://volgograd.cian.ru/sale/flat/227072760/,33,8,1 раздельный,,,,,,,,
1492,51,5,,Вторичка,2350000,2-комн.,р-н Тракторозаводский,https://volgograd.cian.ru/sale/flat/245650501/,28,8,1 раздельный,1 лоджия,,,,Евроремонт,На улицу,Изолированная,
1493,46,7,,Вторичка,2360000,2-комн.,р-н Краснооктябрьский,https://volgograd.cian.ru/sale/flat/228733456/,27,8,1 раздельный,1 балкон,,"2,7 м",1992,Без ремонта,Во двор,,
1494,57,1,,Вторичка,2350000,2-комн.,р-н Краснооктябрьский,https://volgograd.cian.ru/sale/flat/236942866/,,9,,,,,,Без ремонта,,,
1495,51,6,,Вторичка,2350000,2-комн.,р-н Кировский,https://volgograd.cian.ru/sale/flat/232891714/,28,9,1 раздельный,1 балкон,,"2,65 м",,Косметический,На улицу,,
1496,52,8,,Вторичка,2350000,2-комн.,р-н Красноармейский,https://volgograd.cian.ru/sale/flat/237285460/,28,9,1 раздельный,1 лоджия,,,1985,Косметический,,,
1497,44,1,,Вторичка,2350000,2-комн.,р-н Дзержинский,https://volgograd.cian.ru/sale/flat/245448365/,25,8,1 раздельный,1 лоджия,,,1975,Косметический,На улицу и двор,Изолированная,
1498,51,3,,Вторичка,2400000,2-комн.,р-н Тракторозаводский,https://volgograd.cian.ru/sale/flat/238955776/,30,9,1 раздельный,1 лоджия,,,,,Во двор,Изолированная,
1499,48,3,,Вторичка,2400000,2-комн.,р-н Краснооктябрьский,https://volgograd.cian.ru/sale/flat/244985405/,24,6,1 раздельный,,,"2,5 м",1952,Без ремонта,На улицу и двор,,
1500,41,4,,Вторичка,2400000,2-комн.,р-н Ворошиловский,https://volgograd.cian.ru/sale/flat/246657591/,27,5,1 раздельный,1 балкон,,,1978,,,,
1501,42,4,,Вторичка,2400000,2-комн.,р-н Советский,https://volgograd.cian.ru/sale/flat/240174548/,28,6,1 совмещенный,1 балкон,,,,,,,
1502,47,9,,Вторичка,2400000,2-комн.,р-н Дзержинский,https://volgograd.cian.ru/sale/flat/241606928/,27,5,,1 лоджия,,,,,,,
1503,43,4,,Вторичка,2400000,2-комн.,р-н Советский,https://volgograd.cian.ru/sale/flat/242339382/,30,6,,1 балкон,,,,Косметический,Во двор,,
1504,48,3,,Вторичка,2400000,2-комн.,р-н Краснооктябрьский,https://volgograd.cian.ru/sale/flat/246724610/,24,6,,,,,,Без ремонта,На улицу и двор,,
1505,55,2,,Вторичка,2400000,2-комн.,р-н Тракторозаводский,https://volgograd.cian.ru/sale/flat/240447839/,32,8,1 раздельный,1 балкон,,,,,,,
1506,52,9,,Вторичка,2440000,2-комн.,р-н Красноармейский,https://volgograd.cian.ru/sale/flat/225075318/,28,8,1 раздельный,1 лоджия,,"2,75 м",,,,,
1507,54,17,4,Новостройка,2407000,2-комн.,р-н Советский,https://volgograd.cian.ru/sale/flat/181927161/,,9,1 раздельный,1 балкон,,,,,,,Нет
1508,48,4,,Вторичка,2460000,2-комн.,р-н Дзержинский,https://volgograd.cian.ru/sale/flat/239124174/,28,9,,1 лоджия,,,,Косметический,,,
1509,38,7,,Вторичка,2470000,2-комн.,р-н Дзержинский,https://volgograd.cian.ru/sale/flat/246675926/,25,5,,1 лоджия,,,,,,,
1510,45,5,,Вторичка,2470000,2-комн.,р-н Ворошиловский,https://volgograd.cian.ru/sale/flat/244579917/,30,6,1 совмещенный,1 балкон,,,,Косметический,На улицу и двор,,
1511,51,4,,Вторичка,2460000,2-комн.,р-н Тракторозаводский,https://volgograd.cian.ru/sale/flat/244263674/,30,7,,1 лоджия,,,,Евроремонт,На улицу и двор,Изолированная,
1512,52,5,,Вторичка,2470000,2-комн.,р-н Дзержинский,https://volgograd.cian.ru/sale/flat/238994592/,29,8,1 раздельный,1 балкон,,,,Без ремонта,На улицу и двор,,
1513,46,5,,Вторичка,2460000,2-комн.,р-н Краснооктябрьский,https://volgograd.cian.ru/sale/flat/243347065/,30,7,1 совмещенный,1 балкон,18-12 м²,,,Евроремонт,Во двор,Изолированная,
1514,42,4,,Вторичка,2450000,2-комн.,р-н Советский,https://volgograd.cian.ru/sale/flat/232493323/,27,6,1 совмещенный,1 балкон,,,,,,,
1515,48,1,,Вторичка,2470000,2-комн.,р-н Кировский,https://volgograd.cian.ru/sale/flat/243826344/,28,7,1 раздельный,1 лоджия,,"2,75 м",,,,,
1516,54,5,,Вторичка,2450000,2-комн.,р-н Советский,https://volgograd.cian.ru/sale/flat/239418710/,30,9,1 раздельный,,,,,,,,
1517,51,4,,Вторичка,2480000,2-комн.,р-н Красноармейский,https://volgograd.cian.ru/sale/flat/241632341/,28,8,1 раздельный,,,"2,6 м",,,,,
1518,52,4,,Вторичка,2450000,2-комн.,р-н Красноармейский,https://volgograd.cian.ru/sale/flat/246669131/,28,9,1 раздельный,1 лоджия,,,1982,Евроремонт,,,
1519,54,5,2,Новостройка,2480000,2-комн.,р-н Советский,https://volgograd.cian.ru/sale/flat/241438356/,31,8,1 раздельный,1 лоджия,,,,,,,Нет
